,date,hour,dayofweek,dayofyear,dayofmonth,weekofyear,temperature,dew_point,humidity,wind_speed,pressure,poi1,poi2,poi3,poi4,poi5,road_level,speed_limit,lat,lng,label
8,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,4,2,2,2,45000,40,24.4923095406219,118.101796242728,0
9,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,4,2,2,2,45000,40,24.4923095406219,118.101796242728,0
10,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,4,2,2,2,45000,40,24.4923095406219,118.101796242728,0
11,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,4,2,2,2,45000,40,24.4923095406219,118.101796242728,0
728,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,5,0,6,6,45000,40,24.4803387231365,118.10574422846099,0
729,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,5,0,6,6,45000,40,24.4803387231365,118.10574422846099,0
730,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,5,0,6,6,45000,40,24.4803387231365,118.10574422846099,0
731,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,5,0,6,6,45000,40,24.4803387231365,118.10574422846099,0
1448,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,5,3,4,4,45000,40,24.4799277540867,118.13915407604799,0
1449,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,5,3,4,4,45000,40,24.4799277540867,118.13915407604799,0
1450,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,5,3,4,4,45000,40,24.4799277540867,118.13915407604799,0
1451,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,5,3,4,4,45000,40,24.4799277540867,118.13915407604799,0
2168,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,8,1,10,10,44000,50,24.482656166732898,118.15712288668001,0
2169,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,8,1,10,10,44000,50,24.482656166732898,118.15712288668001,0
2170,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,8,1,10,10,44000,50,24.482656166732898,118.15712288668001,0
2171,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,8,1,10,10,44000,50,24.482656166732898,118.15712288668001,0
2888,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,9,2,11,11,-1,-1,24.4826611176739,118.156992616075,0
2889,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,9,2,11,11,-1,-1,24.4826611176739,118.156992616075,0
2890,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,9,2,11,11,-1,-1,24.4826611176739,118.156992616075,0
2891,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,9,2,11,11,-1,-1,24.4826611176739,118.156992616075,0
3608,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,10,3,10,10,45000,40,24.4825421118369,118.156116931784,0
3609,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,10,3,10,10,45000,40,24.4825421118369,118.156116931784,0
3610,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,10,3,10,10,45000,40,24.4825421118369,118.156116931784,0
3611,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,10,3,10,10,45000,40,24.4825421118369,118.156116931784,0
4328,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,12,0,6,6,44000,50,24.4813469847889,118.161388626016,0
4329,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,12,0,6,6,44000,50,24.4813469847889,118.161388626016,0
4330,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,12,0,6,6,44000,50,24.4813469847889,118.161388626016,0
4331,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,12,0,6,6,44000,50,24.4813469847889,118.161388626016,0
5048,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,3,1,12,12,44000,50,24.480330936363696,118.163479748727,0
5049,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,3,1,12,12,44000,50,24.480330936363696,118.163479748727,0
5050,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,3,1,12,12,44000,50,24.480330936363696,118.163479748727,0
5051,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,3,1,12,12,44000,50,24.480330936363696,118.163479748727,0
5768,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,4,16,9,11,11,-1,-1,24.470477101566896,118.16879598069401,0
5769,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,4,16,9,11,11,-1,-1,24.470477101566896,118.16879598069401,0
5770,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,4,16,9,11,11,-1,-1,24.470477101566896,118.16879598069401,0
5771,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,4,16,9,11,11,-1,-1,24.470477101566896,118.16879598069401,0
6488,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,3,8,2,11,11,47000,30,24.4730370972598,118.171040023173,0
6489,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,3,8,2,11,11,47000,30,24.4730370972598,118.171040023173,0
6490,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,3,8,2,11,11,47000,30,24.4730370972598,118.171040023173,0
6491,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,3,8,2,11,11,47000,30,24.4730370972598,118.171040023173,0
7208,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,5,11,5,17,17,44000,50,24.4745295387901,118.169120287544,0
7209,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,5,11,5,17,17,44000,50,24.4745295387901,118.169120287544,0
7210,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,5,11,5,17,17,44000,50,24.4745295387901,118.169120287544,0
7211,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,5,11,5,17,17,44000,50,24.4745295387901,118.169120287544,0
7928,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,3,8,2,12,12,47000,30,24.4730637903774,118.17097087211599,0
7929,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,3,8,2,12,12,47000,30,24.4730637903774,118.17097087211599,0
7930,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,3,8,2,12,12,47000,30,24.4730637903774,118.17097087211599,0
7931,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,3,8,2,12,12,47000,30,24.4730637903774,118.17097087211599,0
8648,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,9,3,6,6,44000,50,24.4779826631174,118.170978128908,0
8649,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,9,3,6,6,44000,50,24.4779826631174,118.170978128908,0
8650,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,9,3,6,6,44000,50,24.4779826631174,118.170978128908,0
8651,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,9,3,6,6,44000,50,24.4779826631174,118.170978128908,0
9368,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,9,3,5,5,-1,-1,24.4778297112355,118.17088759369801,0
9369,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,9,3,5,5,-1,-1,24.4778297112355,118.17088759369801,0
9370,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,9,3,5,5,-1,-1,24.4778297112355,118.17088759369801,0
9371,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,9,3,5,5,-1,-1,24.4778297112355,118.17088759369801,0
10088,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,14,3,2,2,44000,50,24.468884115963803,118.172561823365,0
10089,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,14,3,2,2,44000,50,24.468884115963803,118.172561823365,0
10090,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,14,3,2,2,44000,50,24.468884115963803,118.172561823365,0
10091,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,2,14,3,2,2,44000,50,24.468884115963803,118.172561823365,0
10808,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,9,4,5,5,44000,50,24.4784918101316,118.171397411248,0
10809,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,9,4,5,5,44000,50,24.4784918101316,118.171397411248,0
10810,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,9,4,5,5,44000,50,24.4784918101316,118.171397411248,0
10811,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,2,9,4,5,5,44000,50,24.4784918101316,118.171397411248,0
11528,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,7,3,4,4,45000,40,24.4716723962626,118.173665930548,0
11529,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,7,3,4,4,45000,40,24.4716723962626,118.173665930548,0
11530,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,7,3,4,4,45000,40,24.4716723962626,118.173665930548,0
11531,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,7,3,4,4,45000,40,24.4716723962626,118.173665930548,0
12248,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,4,5,1,3,3,44000,50,24.481808107462697,118.103422628856,0
12249,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,4,5,1,3,3,44000,50,24.481808107462697,118.103422628856,0
12250,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,4,5,1,3,3,44000,50,24.481808107462697,118.103422628856,0
12251,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,4,5,1,3,3,44000,50,24.481808107462697,118.103422628856,0
12968,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,4,16,9,11,11,44000,50,24.470446615134897,118.168875741758,0
12969,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,4,16,9,11,11,44000,50,24.470446615134897,118.168875741758,0
12970,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,4,16,9,11,11,44000,50,24.470446615134897,118.168875741758,0
12971,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,4,16,9,11,11,44000,50,24.470446615134897,118.168875741758,0
13688,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,4,1,4,4,45000,40,24.4851803390158,118.15682557253099,0
13689,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,4,1,4,4,45000,40,24.4851803390158,118.15682557253099,0
13690,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,4,1,4,4,45000,40,24.4851803390158,118.15682557253099,0
13691,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,2,4,1,4,4,45000,40,24.4851803390158,118.15682557253099,0
14408,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,1,1,0,0,-1,-1,24.430563,118.11478799999999,0
14409,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,1,1,0,0,-1,-1,24.430563,118.11478799999999,0
14410,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,1,1,0,0,-1,-1,24.430563,118.11478799999999,0
14411,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,1,1,0,0,-1,-1,24.430563,118.11478799999999,0
15128,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,1,1,0,0,45000,50,24.431572,118.10941799999999,1
15129,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,1,1,0,0,45000,50,24.431572,118.10941799999999,1
15130,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,1,1,0,0,45000,50,24.431572,118.10941799999999,1
15131,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,1,1,0,0,45000,50,24.431572,118.10941799999999,1
15848,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,3,0,3,3,-1,-1,24.438173000000003,118.08724099999999,0
15849,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,3,0,3,3,-1,-1,24.438173000000003,118.08724099999999,0
15850,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,3,0,3,3,-1,-1,24.438173000000003,118.08724099999999,1
15851,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,3,0,3,3,-1,-1,24.438173000000003,118.08724099999999,0
16568,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,0,0,0,0,45000,50,24.43831,118.14591999999999,1
16569,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,0,0,0,0,45000,50,24.43831,118.14591999999999,0
16570,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,0,0,0,0,45000,50,24.43831,118.14591999999999,0
16571,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,0,0,0,0,45000,50,24.43831,118.14591999999999,0
17288,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,11,1,1,1,-1,-1,24.453498,118.078331,0
17289,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,11,1,1,1,-1,-1,24.453498,118.078331,0
17290,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,11,1,1,1,-1,-1,24.453498,118.078331,0
17291,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,11,1,1,1,-1,-1,24.453498,118.078331,0
18008,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,5,16,4,0,0,45000,40,24.456946,118.069799,0
18009,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,5,16,4,0,0,45000,40,24.456946,118.069799,0
18010,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,5,16,4,0,0,45000,40,24.456946,118.069799,0
18011,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,5,16,4,0,0,45000,40,24.456946,118.069799,0
18728,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,14,9,1,1,45000,40,24.458349,118.07539299999999,0
18729,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,14,9,1,1,45000,40,24.458349,118.07539299999999,0
18730,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,14,9,1,1,45000,40,24.458349,118.07539299999999,0
18731,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,14,9,1,1,45000,40,24.458349,118.07539299999999,0
19448,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,8,2,2,2,45000,40,24.458833,118.080436,0
19449,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,8,2,2,2,45000,40,24.458833,118.080436,0
19450,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,8,2,2,2,45000,40,24.458833,118.080436,0
19451,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,8,2,2,2,45000,40,24.458833,118.080436,0
20168,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,1,0,1,1,-1,-1,24.45898,118.08488600000001,0
20169,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,1,0,1,1,-1,-1,24.45898,118.08488600000001,0
20170,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,1,0,1,1,-1,-1,24.45898,118.08488600000001,0
20171,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,1,0,1,1,-1,-1,24.45898,118.08488600000001,0
20888,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,10,6,2,2,45000,40,24.459699,118.074554,0
20889,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,10,6,2,2,45000,40,24.459699,118.074554,0
20890,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,10,6,2,2,45000,40,24.459699,118.074554,0
20891,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,10,6,2,2,45000,40,24.459699,118.074554,0
21608,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,4,4,3,3,3,-1,-1,24.462718,118.074853,1
21609,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,4,4,3,3,3,-1,-1,24.462718,118.074853,0
21610,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,4,4,3,3,3,-1,-1,24.462718,118.074853,0
21611,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,4,4,3,3,3,-1,-1,24.462718,118.074853,1
22328,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,4,1,1,3,3,44000,50,24.465771,118.088187,0
22329,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,4,1,1,3,3,44000,50,24.465771,118.088187,0
22330,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,4,1,1,3,3,44000,50,24.465771,118.088187,0
22331,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,4,1,1,3,3,44000,50,24.465771,118.088187,0
23048,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,3,0,0,0,0,-1,-1,24.468156,118.074405,1
23049,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,3,0,0,0,0,-1,-1,24.468156,118.074405,1
23050,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,3,0,0,0,0,-1,-1,24.468156,118.074405,1
23051,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,3,0,0,0,0,-1,-1,24.468156,118.074405,1
23768,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,8,5,4,4,-1,-1,24.469502,118.10255500000001,0
23769,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,8,5,4,4,-1,-1,24.469502,118.10255500000001,0
23770,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,8,5,4,4,-1,-1,24.469502,118.10255500000001,0
23771,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,2,8,5,4,4,-1,-1,24.469502,118.10255500000001,0
24488,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,5,1,4,4,-1,-1,24.472393,118.10164099999999,0
24489,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,5,1,4,4,-1,-1,24.472393,118.10164099999999,0
24490,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,5,1,4,4,-1,-1,24.472393,118.10164099999999,0
24491,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,2,5,1,4,4,-1,-1,24.472393,118.10164099999999,0
25208,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,1,1,5,5,45000,40,24.473181,118.09231499999999,0
25209,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,1,1,5,5,45000,40,24.473181,118.09231499999999,0
25210,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,1,1,5,5,45000,40,24.473181,118.09231499999999,0
25211,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,1,1,5,5,45000,40,24.473181,118.09231499999999,0
25928,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,3,6,2,12,12,51000,60,24.47495,118.113795,0
25929,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,3,6,2,12,12,51000,60,24.47495,118.113795,0
25930,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,3,6,2,12,12,51000,60,24.47495,118.113795,0
25931,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,3,6,2,12,12,51000,60,24.47495,118.113795,0
26648,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,4,1,1,1,-1,-1,24.476888,118.10658899999999,0
26649,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,4,1,1,1,-1,-1,24.476888,118.10658899999999,0
26650,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,4,1,1,1,-1,-1,24.476888,118.10658899999999,0
26651,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,4,1,1,1,-1,-1,24.476888,118.10658899999999,0
27368,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,2,5,0,0,45000,40,24.47719,118.07909099999999,0
27369,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,2,5,0,0,45000,40,24.47719,118.07909099999999,0
27370,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,2,5,0,0,45000,40,24.47719,118.07909099999999,0
27371,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,2,5,0,0,45000,40,24.47719,118.07909099999999,0
28088,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,1,1,7,7,44000,50,24.478657000000002,118.166491,0
28089,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,1,1,7,7,44000,50,24.478657000000002,118.166491,0
28090,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,1,1,7,7,44000,50,24.478657000000002,118.166491,0
28091,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,2,1,1,7,7,44000,50,24.478657000000002,118.166491,0
28808,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,0,0,4,4,45000,40,24.4787,118.09966499999999,0
28809,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,0,0,4,4,45000,40,24.4787,118.09966499999999,0
28810,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,0,0,4,4,45000,40,24.4787,118.09966499999999,0
28811,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,0,0,4,4,45000,40,24.4787,118.09966499999999,0
29528,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,6,1,5,5,44000,50,24.480007,118.104681,0
29529,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,6,1,5,5,44000,50,24.480007,118.104681,0
29530,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,6,1,5,5,44000,50,24.480007,118.104681,0
29531,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,6,1,5,5,44000,50,24.480007,118.104681,0
30248,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30249,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30250,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30251,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30968,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,1,0,1,9,9,-1,-1,24.482802,118.181329,0
30969,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,1,0,1,9,9,-1,-1,24.482802,118.181329,0
30970,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,1,0,1,9,9,-1,-1,24.482802,118.181329,0
30971,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,1,0,1,9,9,-1,-1,24.482802,118.181329,0
31688,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,1,0,4,4,-1,-1,24.483572,118.091167,0
31689,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,1,0,4,4,-1,-1,24.483572,118.091167,0
31690,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,1,0,4,4,-1,-1,24.483572,118.091167,1
31691,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,1,0,4,4,-1,-1,24.483572,118.091167,1
32408,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32409,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32410,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32411,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,7,4,7,7,-1,-1,24.485464,118.182546,0
33128,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,0,1,0,3,3,44000,50,24.487382,118.091816,0
33129,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,0,1,0,3,3,44000,50,24.487382,118.091816,0
33130,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,0,1,0,3,3,44000,50,24.487382,118.091816,0
33131,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,0,1,0,3,3,44000,50,24.487382,118.091816,0
33848,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,8,6,14,14,-1,-1,24.487948,118.182953,0
33849,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,8,6,14,14,-1,-1,24.487948,118.182953,0
33850,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,8,6,14,14,-1,-1,24.487948,118.182953,0
33851,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,2,8,6,14,14,-1,-1,24.487948,118.182953,0
34568,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34569,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34570,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34571,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
35288,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,4,0,6,16,16,45000,40,24.488216,118.181198,0
35289,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,4,0,6,16,16,45000,40,24.488216,118.181198,0
35290,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,4,0,6,16,16,45000,40,24.488216,118.181198,0
35291,2016-09-01 11:00:00,11,3,245,1,35,64,46,52,11,30.32,4,0,6,16,16,45000,40,24.488216,118.181198,0
36008,2016-09-01 08:00:00,8,3,245,1,35,57,39,51,2,30.32,2,1,1,2,2,-1,-1,24.48957,118.113051,0
36009,2016-09-01 09:00:00,9,3,245,1,35,59,41,51,2,30.32,2,1,1,2,2,-1,-1,24.48957,118.113051,0
36010,2016-09-01 10:00:00,10,3,245,1,35,63,45,52,9,30.32,2,1,1,2,2,-1,-1,24.48957,118.113051,0
