datetime,temperature,dew_point,humidity,wind,wind_speed,pressure,condition,precip_total,precip_hrly
2016-09-01 00:00:00,57,30,36,NNE,16,30.32,Fair,-1,-1
2016-09-01 01:00:00,57,30,36,NNE,18,30.32,Fair,-1,-1
2016-09-01 02:00:00,55,34,44,NNE,16,30.32,Fair,-1,-1
2016-09-01 03:00:00,57,36,44,NNE,16,30.29,Mostly Cloudy,-1,-1
2016-09-01 04:00:00,55,36,47,NNE,7,30.29,Mostly Cloudy,-1,-1
2016-09-01 05:00:00,55,37,51,N,7,30.29,Mostly Cloudy,-1,-1
2016-09-01 06:00:00,55,37,51,N,4,30.29,Fair,-1,-1
2016-09-01 07:00:00,55,39,54,NNW,4,30.32,Fair,-1,-1
2016-09-01 08:00:00,57,39,51,VAR,2,30.32,Fair,-1,-1
2016-09-01 09:00:00,59,41,51,VAR,2,30.32,Fair,-1,-1
2016-09-01 10:00:00,63,45,52,NNE,9,30.32,Fair,-1,-1
2016-09-01 11:00:00,64,46,52,NNE,11,30.32,Fair,-1,-1
2016-09-01 12:00:00,64,46,52,NNE,9,30.29,Fair,-1,-1
2016-09-01 13:00:00,66,48,52,NNE,7,30.23,Fair,-1,-1
2016-09-01 14:00:00,68,50,52,ENE,7,30.2,Fair,-1,-1
2016-09-01 15:00:00,68,48,49,ENE,9,30.2,Fair,-1,-1
2016-09-01 16:00:00,68,50,52,ENE,7,30.2,Fair,-1,-1
2016-09-01 17:00:00,64,52,64,ESE,7,30.2,Fair,-1,-1
2016-09-01 18:00:00,63,52,68,E,11,30.23,Fair,-1,-1
2016-09-01 19:00:00,61,50,68,E,11,30.23,Fair,-1,-1
2016-09-01 20:00:00,61,50,68,E,9,30.26,Fair,-1,-1
2016-09-01 21:00:00,59,50,72,ENE,9,30.26,Fair,-1,-1
2016-09-01 22:00:00,59,50,72,ENE,7,30.26,Fair,-1,-1
2016-09-01 23:00:00,55,52,88,NE,4,30.26,Fair,-1,-1
2016-09-02 00:00:00,57,54,88,NE,4,30.23,Fair,-1,-1
2016-09-02 01:00:00,55,52,88,NE,4,30.23,Fair,-1,-1
2016-09-02 02:00:00,55,52,88,VAR,2,30.2,Fair,-1,-1
2016-09-02 03:00:00,55,52,88,W,2,30.17,Fair,-1,-1
2016-09-02 04:00:00,57,54,88,VAR,2,30.17,Fair,-1,-1
2016-09-02 05:00:00,55,54,94,CALM,0,30.14,Fair,-1,-1
2016-09-02 06:00:00,55,54,94,VAR,2,30.17,Fair,-1,-1
2016-09-02 07:00:00,55,54,94,W,4,30.17,Fair,-1,-1
2016-09-02 08:00:00,59,57,94,VAR,2,30.2,Fair,-1,-1
2016-09-02 09:00:00,61,55,82,VAR,2,30.2,Fair,-1,-1
2016-09-02 10:00:00,63,55,77,VAR,2,30.2,Fair,-1,-1
2016-09-02 11:00:00,66,55,68,WSW,4,30.17,Fair,-1,-1
2016-09-02 12:00:00,66,55,68,VAR,2,30.14,Fair,-1,-1
2016-09-02 13:00:00,66,55,68,ESE,4,30.12,Mostly Cloudy,-1,-1
2016-09-02 14:00:00,64,55,73,SE,7,30.12,Mostly Cloudy,-1,-1
2016-09-02 15:00:00,64,57,77,SE,4,30.09,Mostly Cloudy,-1,-1
2016-09-02 16:00:00,64,57,77,SE,7,30.09,Mostly Cloudy,-1,-1
2016-09-02 17:00:00,63,59,88,E,4,30.09,Partly Cloudy,-1,-1
2016-09-02 18:00:00,63,59,88,VAR,2,30.09,Partly Cloudy,-1,-1
2016-09-02 19:00:00,63,59,88,N,2,30.12,Light Rain Shower,-1,-1
2016-09-02 20:00:00,63,59,88,VAR,2,30.14,Fair,-1,-1
2016-09-02 21:00:00,61,59,94,VAR,2,30.12,Fair,-1,-1
2016-09-02 22:00:00,61,61,100,VAR,2,30.14,Fair,-1,-1
2016-09-02 23:00:00,61,61,100,CALM,0,30.14,Light Rain Shower,-1,-1
2016-09-03 00:00:00,61,61,100,VAR,2,30.12,Partly Cloudy,-1,-1
2016-09-03 01:00:00,61,61,100,VAR,2,30.09,Fog,-1,-1
2016-09-03 02:00:00,61,61,100,VAR,2,30.09,Fog,-1,-1
2016-09-03 03:00:00,61,61,100,VAR,2,30.06,Light Rain Shower,-1,-1
2016-09-03 04:00:00,61,61,100,SSE,2,30.06,Fog,-1,-1
2016-09-03 05:00:00,61,61,100,CALM,0,30.06,Fog,-1,-1
2016-09-03 06:00:00,61,61,100,VAR,2,30.06,Fog,-1,-1
2016-09-03 07:00:00,61,61,100,VAR,2,30.09,Light Rain Shower,-1,-1
2016-09-03 08:00:00,63,63,100,VAR,2,30.09,Fog,-1,-1
